id,title,avgscore,backCateName,areaname,avgprice,comments
1624793528,七欣天（浦东孙桥耀泓店）,5.0,海鲜火锅,迪士尼,114.0,195
754890900,阿佑•胡椒猪肚鸡火锅（嘉定安亭店）,5.0,猪肚鸡火锅,安亭嘉亭荟,93.0,41
982480911,虾雨小龙虾·夜宵（总部旗舰店）,5.0,小龙虾,金杨地区,106.0,92
1173094760,蒙里蒙外.牛羊肉火锅（黄渡店）,5.0,牛羊肉火锅,安亭黄渡镇,77.0,353
674595835,七欣天（朋联广场店）,5.0,海鲜火锅,华新镇,130.0,108
1297456957,大牛すごい寿喜烧·和牛放题（宝杨宝龙店）,5.0,火锅自助,宝山城区/吴淞,197.0,27
1865715617,鸿姐老火锅（松江店）,5.0,重庆火锅,松江大学城,134.0,12
531379608,杨氏南门涮肉·爆肚馆（长寿路旭辉里店）,5.0,老北京火锅,长寿路,97.0,19
1626339726,湊湊火锅·茶憩（上海天空万科广场店）,5.0,特色火锅,国家会展中心,152.0,16
1405507815,七欣天（闵行莘福坊店）,5.0,海鲜火锅,莘庄,114.0,67
1173779188,半谷·有欢系火锅,5.0,重庆火锅,江桥,83.0,113
831217323,如一鸡鲍鱼·粤式煲汤（啦啦宝都店）,5.0,海鲜火锅,金桥,136.0,21
1547709158,捞王锅物料理（上海奉贤龙湖天街店）,5.0,猪肚鸡火锅,南桥,155.0,23
1736069319,虾趣龙虾•烧烤•羊蝎子火锅（梅花路店）,5.0,小龙虾,世纪公园/科技馆,132.0,69
933337993,重庆高老九火锅（金汇龙湖天街店）,5.0,重庆火锅,金汇镇,134.0,29
1490028179,開縣徐妈串串火锅馆（古方路店）,5.0,串串香,莲花路/南方商城,94.0,13
1379355583,吴老幺火锅（万祥店）,4.9,四川火锅,滴水湖临港地区,58.0,200
1983491959,柒姐脏锅牛杂煲（爱琴海店）,5.0,广州菜,龙柏地区,80.0,36
1005993901,粮票年代·串串火锅合作社（嘉定店）,5.0,串串香,嘉定新城,56.0,60
757521144,七欣天（漕宝路店）,5.0,海鲜火锅,漕河泾/田林,153.0,90
699830992,京韵广渠门铜锅涮肉,4.9,老北京火锅,春申地区,111.0,13
1404851241,鸿姐老火锅（共康店）,5.0,重庆火锅,彭浦新村,149.0,6
1917841425,汤伯府·骨汤猪肚鸡火锅（宝山花园城店）,5.0,猪肚鸡火锅,杨行镇,96.0,8
1063117321,牛本道鲜牛肉火锅（七宝店）,5.0,潮汕牛肉火锅,七宝,78.0,140
1230233804,重庆高老九火锅（奉贤龙湖天街店）,5.0,重庆火锅,南桥,119.0,23
