id,title,avgscore,backCateName,areaname,avgprice,comments
1722192021,蜀龙码头·金牌水煮鱼（北清路店）,4.9,酸菜鱼/水煮鱼,西北旺,114.0,305
555749013,半天妖烤鱼（凯德MALL大峡谷店）,4.9,烤鱼,马家堡/角门,80.0,1163
264065,眉州东坡（怀柔店）,4.9,川菜,下园,89.0,1260
1058251890,半天妖烤鱼（北京鸿坤广场店）,4.9,烤鱼,西红门,78.0,892
1372025243,楠火锅（王府井东方新天地店）,4.9,重庆火锅,王府井/东单,142.0,85
1171776209,蜀风香辣馆烤鱼（车公庄店）,4.9,烤鱼,航天桥,64.0,1454
562805808,瓜娃子老火锅（回龙观店）,4.9,重庆火锅,回龙观,95.0,245
1979322028,半天妖烤鱼（银泰百货大红门店）,4.9,烤鱼,马家堡/角门,80.0,1954
610265240,半天妖烤鱼（门头沟双峪物美店）,4.9,烤鱼,门头沟城区,78.0,1360
82069363,海底捞火锅（常营华联店）,4.9,四川火锅,常营,110.0,328
1106082113,井格重庆火锅（新街口店）,4.9,重庆火锅,新街口,117.0,566
982758744,半天妖烤鱼（永辉百子湾店）,4.9,烤鱼,百子湾,85.0,640
1064049631,雅佳神话·麻辣烤鱼（天通尾货店）,4.9,烤鱼,天通苑,80.0,1266
1134614284,井格重庆火锅（丰台大悦春风里店）,4.9,重庆火锅,新宫,111.0,300
277814,王家渡火锅店（怀柔迎宾北路店）,4.9,四川火锅,怀柔城区,113.0,400
163147038,江边城外烤全鱼（领展购物广场·中关村店）,4.9,烤鱼,中关村,102.0,405
742608764,旺蜀主成都串串酒馆（西直门凯德MALL店）,4.9,串串香,西直门/动物园,108.0,90
1125132374,鱼酷活鱼烤鱼（槐房万达店）,4.9,烤鱼,新宫,98.0,414
1821722422,井格重庆火锅（汉光百货店）,4.9,重庆火锅,西单,117.0,427
1828292852,楠火锅（长安天街店）,4.9,重庆火锅,门头沟城区,140.0,111
